5	162	-1
5	157	1
5	160	1
6	163	1
6	164	1
6	165	1
6	166	1
6	167	1
6	168	1
6	118	1
6	70	1
6	169	1
6	170	1
6	171	-1
6	172	1
6	173	1
6	174	1
6	175	1
6	176	1
6	79	1
6	177	1
6	178	1
6	159	1
6	179	1
7	180	1
7	181	1
7	182	1
8	183	1
8	184	1
8	185	1
8	186	1
8	187	1
9	188	1
9	189	1
9	190	1
9	191	1
9	192	1
9	193	1
10	194	1
10	195	1
10	196	1
10	197	-1
11	198	1
11	199	1
11	200	1
12	201	1
12	201	1
12	202	1
12	203	1
13	204	1
13	205	1
13	206	1
13	51	1
13	207	1
14	208	1
14	209	1
14	210	1
15	209	1
15	209	1
16	209	1
16	210	1
17	156	1
17	156	1
18	211	1
18	212	1
18	213	1
18	214	1
18	215	1
18	216	1
19	23	-1
19	217	1
19	218	-1
20	219	1
20	220	1
20	221	1
21	222	1
21	223	1
21	224	1
21	222	-1
21	225	1
21	226	1
21	227	1
21	228	1
21	222	-1
22	229	1
22	230	1
22	230	1
22	156	1
23	230	1
23	231	1
23	232	1
23	233	1
23	234	1
23	235	1
23	236	1
24	237	1
24	238	1
24	239	1
25	240	1
25	241	1
25	242	1
26	243	1
26	244	1
26	245	1
26	246	1
27	247	1
27	248	1
27	249	1
27	250	1
27	251	1
27	252	1
27	253	1
27	254	1
28	252	1
28	255	1
28	256	1
28	249	1
28	257	1
28	258	1
28	250	1
29	249	1
29	258	1
30	249	1
30	259	1
30	260	1
30	258	1
30	252	1
30	253	1
30	257	1
31	249	1
31	260	1
31	258	1
31	261	1
32	262	1
33	263	1
33	264	1
33	265	1
33	266	1
34	267	1
34	268	1
34	269	1
34	270	1
34	271	1
34	272	1
34	273	1
34	274	1
34	275	1
34	276	1
35	277	1
35	278	1
35	279	1
35	280	1
35	252	1
35	281	1
35	282	1
35	283	1
35	284	1
35	285	1
35	286	1
35	248	1
35	287	1
35	288	1
36	289	1
36	290	1
36	291	1
36	292	1
36	293	1
36	294	1
36	295	1
36	296	1
36	297	1
36	298	1
36	299	1
36	300	1
36	301	1
37	302	1
37	303	1
37	304	1
37	305	1
37	306	1
37	307	1
37	308	1
37	308	1
37	309	1
37	310	1
38	311	1
38	312	1
38	313	1
38	314	1
39	315	1
40	316	1
40	317	1
41	318	1
41	319	1
42	320	1
42	315	1
43	299	1
43	321	1
44	322	1
44	323	1
44	324	1
44	325	1
44	326	1
44	327	1
45	328	1
45	329	1
45	330	1
45	331	1
45	332	1
45	333	1
45	313	1
46	334	1
46	335	1
46	336	1
46	337	1
46	338	1
46	339	1
47	340	1
47	341	1
47	290	1
47	342	1
47	343	1
47	344	1
47	345	1
47	292	1
47	346	1
47	347	1
47	348	1
47	349	1
47	350	1
47	351	1
47	352	1
47	353	1
47	354	1
47	355	1
47	296	1
47	356	1
47	297	1
47	326	1
47	357	1
47	358	1
47	313	1
47	359	1
47	360	1
48	313	1
49	361	1
49	362	1
49	363	1
49	364	1
49	365	1
49	366	1
49	367	1
49	368	1
49	314	1
49	369	1
50	370	1
50	371	1
50	372	1
51	373	1
52	351	1
52	374	1
53	375	1
53	373	1
53	376	1
54	377	1
54	378	1
54	379	1
54	328	1
54	380	1
54	381	1
54	305	1
54	382	1
54	383	1
54	384	1
54	385	1
54	386	1
54	387	1
55	388	1
55	389	1
55	390	1
56	391	1
55	392	1
55	393	1
55	394	1
55	395	1
56	396	1
56	397	1
56	398	1
56	399	1
55	400	1
55	401	1
55	244	1
55	402	1
56	403	1
55	404	1
55	405	1
55	379	1
55	373	1
55	406	1
55	407	1
55	408	1
55	375	1
56	409	1
55	410	1
55	411	1
55	412	1
55	413	1
55	414	1
55	415	1
55	416	1
55	417	1
55	418	1
55	419	1
55	420	1
55	421	1
55	422	1
55	423	1
57	424	1
57	425	1
57	426	1
58	427	1
58	428	1
58	429	1
58	430	1
58	431	1
58	432	1
59	433	1
59	434	-1
59	435	1
59	436	1
60	437	1
60	438	1
60	439	1
61	432	1
61	440	1
61	367	1
62	441	1
62	442	1
62	443	1
62	444	1
62	445	1
62	446	1
62	447	1
62	448	1
62	449	1
62	450	1
62	451	1
62	452	1
62	453	1
63	454	1
63	455	1
63	456	1
64	457	1
64	458	1
64	459	1
64	460	1
64	461	1
64	462	1
64	463	1
64	464	1
64	465	1
64	466	1
64	467	1
64	468	1
64	469	1
64	470	1
65	471	1
65	472	1
66	473	-1
66	474	1
66	455	1
66	475	1
67	476	1
67	477	1
67	478	1
68	479	1
68	480	-1
69	481	1
69	482	1
69	483	1
69	484	1
69	485	1
69	486	1
69	487	1
70	488	1
69	489	1
69	54	1
69	490	1
71	491	1
71	492	1
72	493	1
72	494	1
72	338	1
72	345	1
72	495	1
72	496	1
72	497	1
72	498	1
72	499	1
72	499	1
72	500	1
72	501	1
72	502	1
72	503	1
72	504	1
72	505	1
72	506	1
72	507	1
72	508	1
72	485	1
72	509	1
72	510	1
72	511	1
72	512	1
72	513	1
73	514	1
73	515	1
73	516	1
73	424	1
73	517	1
73	518	1
73	519	1
73	520	1
73	521	1
73	522	-1
73	523	1
73	524	1
73	525	1
74	526	1
74	527	1
74	528	1
74	529	1
74	530	1
74	531	1
74	532	1
74	533	1
74	534	1
74	368	1
74	535	1
74	536	1
74	537	1
75	538	1
75	539	1
76	540	1
76	541	1
76	542	1
76	543	1
76	544	1
76	545	1
76	546	1
76	547	1
77	548	1
77	549	1
78	550	1
78	379	1
79	551	1
79	552	1
80	553	1
80	554	1
80	555	1
80	556	1
80	557	1
81	558	1
82	559	1
82	560	1
82	561	1
83	562	1
83	563	1
83	564	1
83	254	1
83	565	1
83	566	1
83	567	1
83	568	1
83	311	1
83	569	1
83	570	1
83	569	1
83	571	1
83	572	1
83	573	1
83	574	1
83	575	1
84	576	1
84	577	1
84	578	1
84	579	1
84	580	1
84	581	1
84	582	1
84	583	1
84	584	1
84	585	1
84	586	1
84	587	1
84	588	1
84	589	1
84	590	1
84	591	1
84	592	1
84	593	1
84	594	1
84	595	1
84	596	1
84	597	1
84	598	1
84	599	1
84	600	1
84	601	1
84	602	1
84	603	1
84	604	1
84	605	1
84	606	1
84	607	1
84	608	1
84	609	1
84	610	1
84	611	1
84	612	1
84	613	1
84	614	1
84	615	1
84	559	1
84	616	1
84	617	1
84	618	1
84	619	1
84	620	1
84	621	1
84	622	1
84	623	1
84	624	1
84	625	1
84	626	1
84	627	1
84	628	1
84	629	1
84	630	1
84	631	1
84	632	1
84	633	1
84	634	1
84	635	1
84	636	1
84	637	1
84	638	1
84	639	1
84	640	1
84	641	1
84	642	1
84	643	1
84	644	1
84	511	1
84	645	1
84	646	1
84	647	1
84	648	1
84	649	1
84	650	1
84	651	1
84	652	1
85	653	1
85	654	1
85	655	1
85	656	1
85	657	1
85	658	1
85	659	1
85	660	1
85	661	1
85	662	1
85	663	1
85	664	1
86	665	1
86	666	1
86	667	1
86	345	1
86	395	1
86	668	1
86	268	1
86	669	1
86	366	1
86	670	1
87	671	1
87	672	1
87	371	1
87	673	1
86	526	1
86	674	1
86	675	1
86	676	1
88	677	1
86	678	1
86	679	1
86	680	1
86	681	1
86	682	1
86	683	1
89	684	1
89	685	1
90	686	1
91	687	1
91	688	1
91	689	1
91	690	1
91	691	1
91	692	1
92	693	1
93	694	1
93	695	1
93	696	1
93	697	1
93	698	1
93	699	1
93	700	1
93	701	1
93	702	1
94	703	1
94	704	1
94	705	1
94	706	1
94	313	1
94	707	1
95	708	1
95	709	1
96	710	1
97	24	1
97	711	1
97	712	1
98	713	1
98	714	1
99	715	-1
99	716	1
99	717	1
99	718	1
99	719	1
98	720	1
98	666	1
98	721	1
98	722	1
98	723	-1
98	341	1
98	724	1
98	417	1
98	725	1
100	554	1
100	726	1
100	68	1
101	727	1
102	728	1
102	729	1
102	730	1
102	731	1
102	732	1
102	733	1
103	733	1
104	734	1
105	735	1
105	736	1
105	737	1
105	738	1
105	739	1
103	554	1
103	740	1
103	741	1
103	742	1
105	743	1
105	744	1
105	745	1
105	746	1
105	747	1
105	748	1
106	749	1
107	750	1
107	751	1
107	752	1
107	752	1
107	753	1
107	754	1
108	475	1
108	755	1
108	756	1
108	757	1
108	758	1
108	738	1
109	704	1
109	759	1
109	705	1
109	760	1
109	761	1
108	762	1
108	763	1
108	764	1
108	765	1
108	766	1
108	767	1
108	768	1
108	769	1
108	770	1
108	771	1
108	772	-1
108	773	1
108	774	1
108	450	1
108	775	1
108	776	1
108	777	1
108	778	1
108	779	1
108	780	1
108	781	1
108	782	1
110	783	1
110	784	1
110	785	1
110	786	1
110	787	1
110	788	1
110	789	1
110	524	1
110	790	1
110	791	1
111	792	1
111	793	1
111	794	1
111	795	1
111	24	1
111	796	1
111	797	1
111	798	1
111	799	1
111	800	1
111	801	1
111	802	1
111	803	1
112	804	1
112	805	1
112	806	1
112	807	1
113	808	1
113	809	1
113	810	1
113	457	1
114	811	1
114	812	1
114	813	1
114	814	1
114	432	1
114	815	1
114	528	1
114	816	1
114	817	1
114	818	1
114	819	1
115	820	1
115	821	1
115	822	1
115	823	1
115	571	1
115	405	1
116	824	1
116	825	1
116	826	1
116	827	1
116	543	1
116	549	1
116	828	1
116	264	1
116	332	1
116	829	1
117	830	1
117	831	1
117	831	1
118	296	1
118	832	1
118	833	1
118	834	1
118	345	1
118	835	1
118	669	1
118	836	1
119	837	1
119	838	1
120	839	1
120	817	1
121	840	1
121	841	1
122	842	1
122	843	1
122	844	1
123	845	1
123	846	1
123	847	1
123	848	1
123	849	1
124	850	1
124	851	1
124	507	1
124	852	1
124	853	1
125	854	1
126	855	1
126	856	1
126	857	1
126	858	1
126	859	1
126	860	1
126	861	1
126	862	1
126	678	1
126	863	1
126	864	1
126	865	1
126	866	1
126	24	1
126	867	1
126	868	-1
126	855	1
127	869	1
128	870	1
127	871	1
127	872	1
127	873	1
128	770	1
128	770	1
128	874	1
128	875	1
128	876	1
128	877	-1
129	878	1
129	879	1
130	880	1
130	881	1
131	882	1
131	575	1
131	883	1
132	884	1
133	885	1
131	886	1
131	887	1
131	888	1
131	889	1
131	890	1
134	891	1
132	892	1
132	893	1
132	894	1
132	895	1
132	896	1
134	897	1
134	898	1
134	812	1
134	899	1
134	334	1
133	900	1
133	901	1
133	902	1
131	903	1
131	904	1
131	905	1
131	865	1
131	731	1
131	405	1
131	712	1
132	409	1
132	906	-1
132	907	1
132	779	1
133	908	1
133	909	1
133	910	1
131	911	1
131	912	1
131	913	1
133	914	1
133	915	1
133	916	1
133	917	1
133	918	1
133	919	1
133	920	1
133	921	1
133	922	1
133	923	1
133	924	1
133	925	1
133	926	1
135	927	1
135	574	1
135	928	1
135	929	1
133	930	1
133	931	1
133	932	1
133	933	1
133	933	1
133	934	1
133	935	1
133	936	1
133	937	1
133	938	1
136	904	1
136	939	1
136	940	1
136	941	1
136	942	1
136	405	1
136	943	1
136	685	1
136	575	1
137	944	1
137	945	1
137	946	1
137	947	1
137	948	1
137	949	1
137	950	1
138	951	1
138	952	1
138	953	1
138	954	1
138	955	1
138	956	1
138	957	1
138	958	1
138	959	1
138	960	1
138	961	1
138	962	1
138	963	1
138	964	1
138	965	1
138	966	1
138	967	1
138	968	1
138	873	1
138	969	1
139	712	1
139	575	1
139	970	1
139	971	1
139	972	1
139	973	1
139	974	1
139	975	1
139	942	1
139	976	1
140	868	-1
140	867	1
140	338	1
140	526	1
140	862	1
140	678	1
140	977	1
141	767	1
141	978	1
141	705	1
142	870	1
142	979	1
143	980	1
143	981	1
142	875	1
142	982	1
142	983	1
143	984	1
143	985	1
143	986	1
143	987	1
143	988	1
144	302	1
144	989	1
144	990	1
144	991	1
144	992	1
144	993	1
144	994	1
144	995	1
145	996	1
146	997	1
146	998	1
146	999	1
146	1000	1
146	1001	1
146	871	1
146	284	1
146	1002	1
146	1003	1
146	1004	1
146	1005	1
146	1006	1
146	1007	1
146	1008	1
146	966	1
146	1009	1
147	95	1
147	1010	1
147	1011	1
148	1012	1
148	1013	1
148	89	1
148	993	1
148	1014	1
148	1015	1
148	1016	1
148	1017	1
148	1018	1
148	1019	1
148	1020	1
149	1021	1
149	1022	1
149	1023	1
148	1024	1
148	1025	1
148	1026	1
148	1027	1
148	1028	1
148	1029	1
148	507	1
148	1030	1
148	1031	1
148	1032	1
149	1033	1
149	1034	1
149	1035	1
149	1036	1
149	1037	1
149	1038	1
149	1039	1
149	1040	1
149	941	1
149	302	1
149	770	1
149	1041	1
149	772	1
149	1042	-1
149	1041	1
149	508	1
149	311	1
149	1043	1
149	1044	1
149	1045	1
149	812	1
149	1046	1
149	334	1
150	1047	1
151	777	1
151	993	1
151	1048	1
151	1049	1
151	1050	1
151	989	1
151	990	1
151	1051	1
151	1052	1
152	362	1
152	1053	1
152	1054	1
152	1055	1
152	1056	1
152	1057	1
152	1058	1
152	772	-1
152	493	1
152	1059	1
152	939	1
152	1060	1
152	1061	1
153	965	1
152	1062	1
152	781	1
152	1063	1
152	1064	1
152	1065	1
152	1066	1
152	1067	1
153	1068	1
153	1003	1
153	1069	1
153	963	1
154	1070	1
154	1071	1
154	1072	1
154	1073	1
154	1074	1
154	1075	1
154	957	1
154	1076	1
154	786	1
155	639	1
155	1077	1
154	1078	1
154	1079	1
154	1080	1
154	1081	1
154	1082	1
154	1083	1
154	1084	1
154	1085	1
154	1086	1
154	1087	1
156	1088	1
156	1089	1
156	1090	1
156	1091	1
156	1092	1
156	1093	1
156	1094	1
156	1095	1
156	1096	1
156	1097	1
156	1098	1
156	1099	1
156	503	1
156	1100	1
156	59	1
156	1101	1
156	1102	1
156	1103	1
156	1104	1
157	1105	1
157	1106	1
157	1065	1
157	685	1
157	1107	1
157	707	1
158	1108	1
158	1109	1
158	1110	1
158	1111	1
158	1112	1
158	1113	1
158	1114	1
158	1115	1
158	1116	1
159	1117	1
159	733	1
160	1118	1
160	1119	1
160	1120	1
161	1121	1
161	157	1
161	136	-1
161	139	1
161	141	1
161	1122	-1
161	153	1
162	949	1
163	1123	1
163	1107	1
163	1065	1
164	721	1
164	1124	1
164	1125	1
164	1126	1
164	1127	1
164	108	1
164	1128	1
164	1129	1
164	1130	1
165	1131	1
166	1132	1
166	1133	1
166	1134	1
166	1135	1
166	1136	1
166	1137	1
166	1138	1
166	1139	1
166	1140	1
166	1141	1
166	1142	1
166	1143	1
167	1144	1
167	1145	1
167	1146	1
167	1147	1
167	668	1
167	1148	1
167	1149	1
167	1150	1
167	1151	1
167	1152	1
167	1153	1
167	1154	1
167	1155	1
167	1156	1
167	1157	1
167	1158	1
168	292	1
168	1159	1
168	1160	1
169	1063	1
169	1161	1
169	420	1
169	1162	1
169	894	1
169	350	1
169	1163	1
170	1164	1
171	1165	1
171	1166	1
172	1167	1
173	1168	1
174	1020	1
174	1169	-1
175	1170	1
175	1171	1
175	1172	1
175	1173	1
175	1174	1
174	1175	1
174	1176	1
174	1177	1
174	1178	1
174	1179	1
173	564	1
173	1180	1
173	1181	1
173	1182	1
173	1183	1
173	1184	1
173	1170	1
173	774	1
173	352	1
173	1185	1
173	1186	1
173	1187	1
173	417	1
173	299	1
173	1188	1
176	284	1
176	1189	1
176	800	1
176	1190	1
176	1191	1
177	1192	1
177	1193	1
177	1194	1
177	1195	1
177	1196	1
177	731	1
178	306	1
178	1197	1
179	1198	1
179	761	1
179	472	1
179	1199	1
179	1200	1
179	1201	1
179	1170	1
179	774	1
179	1202	1
179	1203	1
179	1204	1
180	1205	1
180	1206	1
181	541	1
181	1207	1
181	1208	1
181	1177	1
181	1209	1
180	1210	1
180	1211	1
180	1212	1
180	1213	1
180	1214	1
180	1215	1
182	1216	1
182	1217	1
182	1218	1
182	1219	1
182	1220	1
183	1221	1
183	1222	1
183	1223	1
183	1224	1
183	1225	1
183	1226	1
184	692	1
183	876	1
183	1227	1
183	1228	1
183	1229	1
183	1230	1
183	1231	1
183	521	1
183	1232	1
183	1233	1
183	1234	1
183	1235	1
185	1236	1
185	1237	1
185	998	1
185	1238	1
185	1239	1
185	712	1
185	519	1
185	1240	1
185	1241	1
185	21	1
185	781	1
185	1242	1
185	1243	1
185	1244	1
185	1245	1
186	1246	1
186	1247	1
186	1248	1
187	733	1
187	1249	1
187	1250	1
187	1208	1
187	1251	1
187	1252	1
187	1253	1
187	300	1
187	1254	1
188	1255	1
188	1256	1
188	1257	1
188	1258	1
189	701	1
189	1259	1
189	1260	1
189	1261	1
189	290	1
189	1262	1
189	1263	1
189	1264	1
189	1265	1
189	1266	1
189	1267	1
189	1268	1
189	598	1
189	1269	1
189	1270	1
189	1271	1
189	1272	1
189	1273	1
189	1274	1
189	1275	1
189	1276	1
189	961	1
189	1277	1
189	1278	1
189	1279	1
189	1280	1
190	1281	1
190	1282	1
191	1283	1
191	1284	1
192	1285	1
192	303	1
192	1145	1
191	1286	1
191	1092	1
191	1286	1
191	1287	1
191	1288	1
191	1289	1
191	1024	1
191	1290	1
191	1291	1
191	1292	1
191	1293	1
191	865	1
191	1039	1
191	941	1
192	1294	1
191	942	1
191	1295	1
191	1296	1
191	1297	1
191	1298	1
193	243	1
193	1299	1
193	1300	1
193	1301	1
194	1197	1
194	1024	1
194	1302	1
194	1268	1
194	1303	1
194	741	1
195	1304	1
195	1305	1
195	1306	1
196	1307	1
196	1308	1
196	1309	1
196	1310	1
196	1311	1
196	865	1
196	1312	1
196	1313	1
196	942	1
197	1314	1
198	652	1
199	1315	1
199	1092	1
200	1316	1
200	341	1
199	1317	1
199	1318	1
199	1319	1
199	1320	1
199	1321	1
199	1322	1
199	1323	1
199	1324	1
199	1325	1
199	1326	1
199	1327	1
199	1328	1
199	1329	1
201	1330	1
201	1331	1
201	1224	1
201	1332	1
201	290	1
201	1222	1
201	1333	1
202	1334	1
202	1335	1
202	1336	1
202	1337	1
201	1092	1
201	1338	1
201	757	1
201	1317	1
201	1339	1
201	87	1
201	450	1
201	1340	1
201	1341	1
201	1342	1
202	1343	1
202	1344	1
203	1345	1
201	1346	1
201	1037	1
201	1201	1
201	764	1
201	1347	1
201	1348	1
201	336	1
203	1349	1
203	510	1
201	839	1
201	1350	1
201	1321	1
201	1351	1
201	1352	1
201	1353	1
201	770	1
201	1354	1
201	1322	1
201	605	1
201	328	1
201	1355	1
201	1356	1
201	1357	1
201	1358	1
201	1249	1
201	1324	1
201	1359	1
201	1360	1
201	1361	1
201	1362	1
201	947	1
201	1363	1
201	1364	1
201	1061	1
201	1365	1
201	1366	1
201	1325	1
201	1367	1
201	1312	1
201	1338	1
201	1368	1
201	1296	1
201	1369	1
201	1370	1
201	1371	1
201	877	1
201	671	1
201	1372	1
201	1116	1
201	870	1
201	1373	1
201	1374	1
201	1375	1
204	730	1
204	1376	1
204	964	1
205	1377	1
205	1378	1
205	1379	1
205	1380	1
205	371	1
205	1381	1
205	593	1
205	1075	1
205	1382	1
205	1383	1
206	1384	1
207	1385	1
207	618	1
208	1386	1
209	1387	1
209	1388	1
209	1389	1
209	1390	1
209	723	1
208	1391	1
208	1392	1
208	1393	1
208	774	1
208	1394	1
208	815	1
208	1395	1
209	1396	1
209	1397	1
209	1398	1
209	1399	1
209	326	1
209	1400	1
208	1401	1
208	1402	1
208	1403	1
208	1404	1
208	1405	1
208	1406	1
208	1407	1
208	1408	1
208	1409	1
210	1410	1
210	1411	1
210	1412	1
210	1413	1
210	801	1
210	1414	1
210	701	1
210	1415	1
210	1416	1
211	1417	1
211	1418	1
211	1419	1
211	1420	1
211	1421	1
211	801	1
211	1412	1
211	1422	1
211	1423	1
211	1424	1
211	1425	1
211	1426	1
211	1427	1
211	1416	1
211	1428	1
211	1143	1
211	1429	1
211	561	1
211	1430	1
212	1431	1
212	1432	1
212	1433	1
212	1434	1
213	1435	1
213	1436	1
213	1437	1
213	369	1
213	1438	1
214	1439	1
214	174	1
214	176	1
214	177	1
215	1440	1
215	1441	1
215	1037	1
215	1394	1
215	1442	1
215	1208	1
215	941	1
215	1401	1
215	1443	1
215	774	1
215	1444	1
215	1172	1
215	1445	1
215	1407	1
215	1446	1
215	1447	1
215	964	1
215	1448	1
215	1449	1
216	475	1
216	996	1
216	1450	1
216	1451	1
216	1452	1
216	1444	1
216	1453	1
216	443	1
216	1454	1
216	1455	1
216	393	1
216	1456	1
216	690	1
216	1146	1
216	929	1
216	1457	1
216	1458	1
216	1001	1
216	1099	1
216	1459	1
216	1460	1
216	1461	1
216	1462	1
216	1269	1
216	233	1
216	1463	1
216	689	1
216	1464	1
216	1465	1
216	1466	1
216	1467	1
216	1468	1
216	1469	1
216	1470	1
216	1471	1
216	1472	1
216	1473	1
216	1474	1
216	1475	1
216	1476	1
216	1376	1
216	1477	1
216	1478	1
216	1479	1
216	1480	1
216	1481	-1
216	1482	1
216	1483	1
216	1484	1
216	1485	1
216	1486	1
216	1487	1
216	1488	1
216	561	1
216	1489	1
217	541	1
217	300	1
218	1490	1
218	1491	1
218	1491	1
218	1492	1
218	1493	1
219	1494	1
219	1495	1
220	1496	1
220	511	1
220	1497	1
220	597	1
220	1498	1
220	1499	1
220	1135	1
220	1500	1
221	1501	1
221	1502	1
220	1503	1
220	634	1
220	561	1
220	1504	1
222	1505	1
222	1506	1
222	1507	1
222	545	1
222	1508	1
223	258	1
223	1509	1
223	1510	1
223	1511	1
223	24	1
223	24	1
223	909	1
223	1512	1
223	1513	1
223	1514	1
223	1515	1
223	1516	1
223	1517	1
223	1518	1
223	1519	1
223	1520	1
223	412	1
223	1521	1
223	1522	1
223	1523	1
223	1524	1
223	1525	1
223	749	1
224	1526	1
224	1527	1
224	1528	1
224	1529	1
224	1453	1
224	1530	1
224	1531	1
224	1532	1
224	505	1
224	1533	1
224	1172	1
224	1534	1
224	298	1
224	1535	1
224	1536	1
225	1537	1
225	1538	1
225	288	1
225	1539	1
226	1540	1
226	1541	1
226	1542	1
226	666	1
226	1543	1
226	1544	1
226	1545	1
226	1546	1
226	1547	1
226	1548	1
226	732	1
227	1549	1
227	1550	1
227	1551	1
227	1552	1
227	1553	1
227	1554	1
227	1555	1
228	248	1
228	1556	1
228	1557	1
228	1558	1
228	1559	1
229	1560	1
230	1561	1
231	1562	1
231	1563	1
231	1564	1
231	1565	1
231	1566	1
231	1105	1
231	1024	1
231	1514	1
231	1567	1
231	1438	1
231	1568	1
231	1569	1
231	1570	1
231	1106	1
232	304	1
233	1571	1
234	1572	1
234	1573	1
234	1574	1
234	1575	1
234	1576	1
234	1184	1
234	1577	1
234	1578	1
235	1579	1
234	1580	1
234	1581	1
234	1582	1
234	369	1
234	861	1
234	1583	1
234	1467	1
234	903	1
234	508	1
234	311	1
234	678	1
234	942	1
234	941	1
234	1584	1
236	537	1
236	686	-1
236	1513	1
236	1585	1
236	1568	1
236	1483	1
236	1569	1
236	1586	1
236	1563	1
237	1587	1
237	542	1
237	1588	1
237	765	1
237	1589	1
237	1590	1
237	1591	1
238	1592	1
239	1297	1
239	765	1
239	1593	1
239	1594	1
239	1595	1
240	1596	1
240	1597	1
240	1598	1
240	666	1
240	722	1
240	899	1
240	1599	1
240	1545	1
240	1600	1
240	1601	1
240	1602	1
240	1603	1
240	1604	1
240	1605	1
240	1569	1
240	1606	1
240	1607	1
240	1608	1
240	906	1
241	1609	1
241	81	1
241	1610	1
241	1611	1
242	1612	1
243	852	1
243	480	1
244	1613	1
244	543	1
244	1614	1
244	1409	1
245	1615	1
245	1616	1
245	1617	1
245	1618	1
245	1619	1
246	1620	1
246	1621	1
245	1622	1
245	1623	1
245	1624	1
245	1625	1
245	1626	1
246	1627	1
246	829	1
246	1628	1
246	1629	1
246	1630	1
246	565	1
246	1631	1
246	1632	1
246	1633	1
246	1634	1
246	1635	1
246	1636	1
246	1637	1
246	1638	1
246	821	1
246	243	1
246	1639	1
246	723	1
246	1640	1
247	1641	1
247	1642	1
247	781	1
247	1643	1
247	1644	1
248	1645	1
248	1646	1
248	1647	1
249	1648	1
249	554	1
249	1649	1
249	1650	1
249	1651	1
249	1652	1
249	1653	1
249	1654	1
249	868	-1
249	1655	1
249	1571	1
250	1656	1
250	1657	1
251	1658	1
251	1659	1
251	1660	1
252	1197	1
252	1595	1
252	1024	1
252	1661	1
252	1662	1
252	1663	1
252	1658	1
252	779	1
253	1664	1
254	510	1
254	1285	1
255	345	1
255	1352	1
255	341	1
255	1665	1
255	985	1
255	1666	1
255	1664	1
255	1667	1
255	709	1
255	1668	1
255	1669	1
255	510	1
255	533	1
256	1670	1
256	1671	1
256	1671	-1
256	1672	1
256	1673	1
256	1674	1
256	1675	1
256	1676	1
256	917	1
256	1677	1
256	1678	1
256	1679	1
256	1680	1
256	1681	1
256	1682	1
256	1683	1
256	1684	1
256	1394	1
256	1685	1
256	1686	1
256	1687	1
256	1688	1
256	1589	1
256	1689	1
256	1218	1
256	1690	1
256	1172	1
256	1172	1
256	1691	1
256	1692	1
256	1693	1
256	1694	1
256	1695	1
256	1494	1
256	1696	1
256	1697	1
256	432	1
257	1698	1
258	1016	1
258	287	1
258	1699	1
258	1699	1
258	590	1
258	1700	1
258	1133	1
258	1701	1
258	605	1
258	1702	1
258	1516	1
258	1703	1
258	1704	1
258	1705	1
258	1706	1
258	1140	1
258	1707	1
258	1708	1
258	1709	1
258	1710	1
258	1711	1
258	1712	1
258	1713	1
258	636	1
258	1714	1
258	1715	1
258	1716	1
259	1717	1
259	1515	1
260	1569	1
260	1718	1
260	1719	1
261	998	1
261	1720	1
261	1721	1
261	1722	1
261	1723	1
261	1724	1
261	1725	1
261	1726	1
261	1727	1
261	1728	1
261	54	1
261	1729	1
261	1730	1
261	1368	1
261	432	1
261	1495	1
262	341	1
262	1731	1
262	1732	-1
262	1733	1
262	1131	1
263	1734	1
263	1735	1
263	320	1
263	1736	1
263	320	1
263	1737	1
263	1738	1
263	1739	1
264	1740	1
265	1741	1
